By using this data you agree to the Terms of Use: https://www.ctdatacollaborative.org/terms-use,yearOfRegistration,Datasource,gender,ageBroad,majorityStatus,majorityStatusAtExploit,majorityEntry,citizenship,meansOfControlDebtBondage,meansOfControlTakesEarnings,meansOfControlRestrictsFinancialAccess,meansOfControlThreats,meansOfControlPsychologicalAbuse,meansOfControlPhysicalAbuse,meansOfControlSexualAbuse,meansOfControlFalsePromises,meansOfControlPsychoactiveSubstances,meansOfControlRestrictsMovement,meansOfControlRestrictsMedicalCare,meansOfControlExcessiveWorkingHours,meansOfControlUsesChildren,meansOfControlThreatOfLawEnforcement,meansOfControlWithholdsNecessities,meansOfControlWithholdsDocuments,meansOfControlOther,meansOfControlNotSpecified,meansOfControlConcatenated,isForcedLabour,isSexualExploit,isOtherExploit,isSexAndLabour,isForcedMarriage,isForcedMilitary,isOrganRemoval,isSlaveryAndPractices,typeOfExploitConcatenated,typeOfLabourAgriculture,typeOfLabourAquafarming,typeOfLabourBegging,typeOfLabourConstruction,typeOfLabourDomesticWork,typeOfLabourHospitality,typeOfLabourIllicitActivities,typeOfLabourManufacturing,typeOfLabourMiningOrDrilling,typeOfLabourPeddling,typeOfLabourTransportation,typeOfLabourOther,typeOfLabourNotSpecified,typeOfLabourConcatenated,typeOfSexProstitution,typeOfSexPornography,typeOfSexRemoteInteractiveServices,typeOfSexPrivateSexualServices,typeOfSexConcatenated,isAbduction,RecruiterRelationship,CountryOfExploitation,recruiterRelationIntimatePartner,recruiterRelationFriend,recruiterRelationFamily,recruiterRelationOther,recruiterRelationUnknown
,2007,Case Management,Female,30--38,Adult,-99,-99,UA,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,1,0,0,0,0,0,0,-99,Forced labour,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,AT,0,0,0,0,1
,2007,Case Management,Female,30--38,Adult,-99,-99,UA,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,1,0,0,0,0,0,0,-99,Forced labour,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,AT,0,0,0,0,1
,2007,Case Management,Female,30--38,Adult,-99,-99,UA,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,1,0,0,0,0,0,0,-99,Forced labour,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,AT,0,0,0,0,1
,2007,Case Management,Female,30--38,Adult,-99,-99,UA,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,1,0,0,0,0,0,0,-99,Forced labour,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,AT,0,0,0,0,1
,2007,Case Management,Female,30--38,Adult,-99,-99,UA,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,1,0,0,0,0,0,0,-99,Forced labour,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,AT,0,0,0,0,1
,2007,Case Management,Female,30--38,Adult,-99,-99,UA,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,1,0,0,0,0,0,0,-99,Forced labour,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,AT,0,0,0,0,1
,2007,Case Management,Female,30--38,Adult,-99,-99,UA,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,1,0,0,0,0,0,0,-99,Forced labour,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,AT,0,0,0,0,1
,2007,Case Management,Female,39--47,Adult,-99,-99,UA,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,1,0,0,0,0,0,0,-99,Forced labour,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,AT,0,0,0,0,1
,2007,Case Management,Female,39--47,Adult,-99,-99,UA,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,1,0,0,0,0,0,0,-99,Forced labour,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,AT,0,0,0,0,1
,2007,Case Management,Female,39--47,Adult,-99,-99,UA,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,1,0,0,0,0,0,0,-99,Forced labour,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,AT,0,0,0,0,1
,2007,Case Management,Female,39--47,Adult,-99,-99,UA,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,1,0,0,0,0,0,0,-99,Forced labour,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,AT,0,0,0,0,1
,2007,Case Management,Female,39--47,Adult,-99,-99,UA,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,1,0,0,0,0,0,0,-99,Forced labour,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,AT,0,0,0,0,1
,2007,Case Management,Female,39--47,Adult,-99,-99,UA,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,1,0,0,0,0,0,0,-99,Forced labour,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,AT,0,0,0,0,1
,2007,Case Management,Female,39--47,Adult,-99,-99,UA,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,1,0,0,0,0,0,0,-99,Forced labour,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,AT,0,0,0,0,1
,2007,Case Management,Female,39--47,Adult,-99,-99,UA,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,1,0,0,0,0,0,0,-99,Forced labour,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,AT,0,0,0,0,1
,2007,Case Management,Female,39--47,Adult,-99,-99,UA,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,1,0,0,0,0,0,0,-99,Forced labour,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,AT,0,0,0,0,1
,2007,Case Management,Female,39--47,Adult,-99,-99,UA,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,1,0,0,0,0,0,0,-99,Forced labour,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,AT,0,0,0,0,1
,2007,Case Management,Female,39--47,Adult,-99,-99,UA,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,1,0,0,0,0,0,0,-99,Forced labour,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,AT,0,0,0,0,1
,2007,Case Management,Female,39--47,Adult,-99,-99,UA,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,1,0,0,0,0,0,0,-99,Forced labour,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,AT,0,0,0,0,1
,2007,Case Management,Female,9--17,Minor,-99,-99,BG,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,BG,0,0,0,0,1
,2007,Case Management,Female,9--17,Minor,-99,-99,BG,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,BG,0,0,0,0,1
,2007,Case Management,Female,9--17,Minor,-99,-99,BG,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,BG,0,0,0,0,1
,2007,Case Management,Female,9--17,Minor,-99,-99,BG,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,BG,0,0,0,0,1
,2007,Case Management,Female,9--17,Minor,-99,-99,BG,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,BG,0,0,0,0,1
,2007,Case Management,Female,9--17,Minor,-99,-99,BG,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,BG,0,0,0,0,1
,2007,Case Management,Female,9--17,Minor,-99,-99,BG,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,BG,0,0,0,0,1
,2007,Case Management,Female,9--17,Minor,-99,-99,BG,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,BG,0,0,0,0,1
,2007,Case Management,Female,9--17,Minor,-99,-99,BG,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,BG,0,0,0,0,1
,2007,Case Management,Female,9--17,Minor,-99,-99,BG,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,BG,0,0,0,0,1
,2007,Case Management,Female,9--17,Minor,-99,-99,BG,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,BG,0,0,0,0,1
,2007,Case Management,Female,9--17,Minor,-99,-99,BG,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,BG,0,0,0,0,1
,2007,Case Management,Female,9--17,Minor,-99,-99,BG,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,BG,0,0,0,0,1
,2007,Case Management,Female,9--17,Minor,-99,-99,BG,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,BG,0,0,0,0,1
,2007,Case Management,Female,9--17,Minor,-99,-99,BG,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,BG,0,0,0,0,1
,2007,Case Management,Female,9--17,Minor,-99,-99,BG,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,BG,0,0,0,0,1
,2007,Case Management,Female,9--17,Minor,-99,-99,BG,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,BG,0,0,0,0,1
,2007,Case Management,Female,9--17,Minor,-99,-99,BG,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,BG,0,0,0,0,1
,2007,Case Management,Female,9--17,Minor,-99,-99,BG,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,BG,0,0,0,0,1
,2007,Case Management,Female,9--17,Minor,-99,-99,BG,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,BG,0,0,0,0,1
,2007,Case Management,Female,9--17,Minor,-99,-99,BG,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,BG,0,0,0,0,1
,2007,Case Management,Female,9--17,Minor,-99,-99,BG,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,BG,0,0,0,0,1
,2007,Case Management,Female,9--17,Minor,-99,-99,BG,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,BG,0,0,0,0,1
,2007,Case Management,Female,9--17,Minor,-99,-99,BG,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,BG,0,0,0,0,1
,2007,Case Management,Female,9--17,Minor,-99,-99,BG,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,BG,0,0,0,0,1
,2007,Case Management,Female,9--17,Minor,-99,-99,BG,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,BG,0,0,0,0,1
,2007,Case Management,Female,9--17,Minor,-99,-99,BG,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,BG,0,0,0,0,1
,2008,Case Management,Female,18--20,Adult,-99,-99,RO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,0,1,0,0,0,0,0,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,IT,0,0,0,0,1
,2008,Case Management,Female,18--20,Adult,-99,-99,RO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,0,1,0,0,0,0,0,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,IT,0,0,0,0,1
,2008,Case Management,Female,18--20,Adult,-99,-99,RO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,0,1,0,0,0,0,0,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,IT,0,0,0,0,1
,2008,Case Management,Female,18--20,Adult,-99,-99,RO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,0,1,0,0,0,0,0,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,IT,0,0,0,0,1
,2008,Case Management,Female,18--20,Adult,-99,-99,RO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,0,1,0,0,0,0,0,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,IT,0,0,0,0,1
,2008,Case Management,Female,18--20,Adult,-99,-99,RO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,0,1,0,0,0,0,0,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,IT,0,0,0,0,1
,2008,Case Management,Female,18--20,Adult,-99,-99,RO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,0,1,0,0,0,0,0,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,IT,0,0,0,0,1
,2008,Case Management,Female,18--20,Adult,-99,-99,RO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,0,1,0,0,0,0,0,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,IT,0,0,0,0,1
,2008,Case Management,Female,18--20,Adult,-99,-99,RO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,0,1,0,0,0,0,0,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,IT,0,0,0,0,1
,2008,Case Management,Female,18--20,Adult,-99,-99,RO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,0,1,0,0,0,0,0,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,IT,0,0,0,0,1
,2008,Case Management,Female,18--20,Adult,-99,-99,RO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,0,1,0,0,0,0,0,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,IT,0,0,0,0,1
,2008,Case Management,Female,18--20,Adult,-99,-99,RO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,0,1,0,0,0,0,0,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,-99,-99,-99,0,-99,IT,0,0,0,0,1
,2010,Case Management,Female,30--38,Adult,Adult,Adult,UA,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,1,0,0,0,-99,0,0,-99,Forced labour,1,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,0,0,Agriculture,0,-99,-99,-99,-99,-99,-99,PL,0,0,0,0,1
,2010,Case Management,Female,30--38,Adult,Adult,Adult,UA,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,1,0,0,0,-99,0,0,-99,Forced labour,1,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,0,0,Agriculture,0,-99,-99,-99,-99,-99,-99,PL,0,0,0,0,1
,2010,Case Management,Female,30--38,Adult,Adult,Adult,UA,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,1,0,0,0,-99,0,0,-99,-99,1,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,0,0,Agriculture,0,-99,-99,-99,-99,-99,-99,PL,0,0,0,0,1
,2010,Case Management,Female,30--38,Adult,Adult,Adult,UA,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,1,0,0,0,-99,0,0,-99,Forced labour,1,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,0,0,Agriculture,0,-99,-99,-99,-99,-99,-99,PL,0,0,0,0,1
,2010,Case Management,Female,30--38,Adult,Adult,Adult,UA,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,1,0,0,0,-99,0,0,-99,-99,1,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,0,0,Agriculture,0,-99,-99,-99,-99,-99,-99,PL,0,0,0,0,1
,2010,Case Management,Female,30--38,Adult,Adult,Adult,UA,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,1,0,0,0,-99,0,0,-99,Forced labour,1,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,0,0,Agriculture,0,-99,-99,-99,-99,-99,-99,PL,0,0,0,0,1
,2010,Case Management,Female,30--38,Adult,Adult,Adult,UA,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,1,0,0,0,-99,0,0,-99,-99,1,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,0,0,Agriculture,0,-99,-99,-99,-99,-99,-99,PL,0,0,0,0,1
,2010,Case Management,Female,30--38,Adult,Adult,Adult,UA,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,1,0,0,0,-99,0,0,-99,Forced labour,1,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,0,0,Agriculture,0,-99,-99,-99,-99,-99,-99,PL,0,0,0,0,1
,2010,Case Management,Female,30--38,Adult,Adult,Adult,UA,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,1,0,0,0,-99,0,0,-99,Forced labour,1,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,0,0,Agriculture,0,-99,-99,-99,-99,-99,-99,PL,0,0,0,0,1
,2010,Case Management,Female,30--38,Adult,Adult,Adult,UA,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,1,0,0,0,-99,0,0,-99,Forced labour,1,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,0,0,Agriculture,0,-99,-99,-99,-99,-99,-99,PL,0,0,0,0,1
,2010,Case Management,Female,30--38,Adult,Adult,Adult,UA,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,1,0,0,0,-99,0,0,-99,Forced labour,1,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,0,0,Agriculture,0,-99,-99,-99,-99,-99,-99,PL,0,0,0,0,1
,2010,Case Management,Female,30--38,Adult,Adult,Adult,UA,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,1,0,0,0,-99,0,0,-99,Forced labour,1,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,0,0,Agriculture,0,-99,-99,-99,-99,-99,-99,PL,0,0,0,0,1
,2010,Case Management,Female,30--38,Adult,Adult,Adult,UA,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,1,0,0,0,-99,0,0,-99,Forced labour,1,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,0,0,Agriculture,0,-99,-99,-99,-99,-99,-99,PL,0,0,0,0,1
,2010,Case Management,Female,30--38,Adult,Adult,Adult,UA,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,1,0,0,0,-99,0,0,-99,-99,1,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,0,0,Agriculture,0,-99,-99,-99,-99,-99,-99,PL,0,0,0,0,1
,2010,Case Management,Female,30--38,Adult,Adult,Adult,UA,-99,1,-99,1,1,1,-99,1,-99,1,1,1,-99,-99,-99,1,-99,0,Excessive working hours;False promises;Physical Abuse;Psychological abuse;Restricts medical care;Restricts movement;Takes earnings;Threats;Withholds documents,1,0,0,0,-99,0,0,-99,Forced labour,1,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,0,0,Agriculture,0,-99,-99,-99,-99,-99,-99,PL,0,0,0,0,1
,2010,Case Management,Female,30--38,Adult,Adult,Adult,UA,-99,1,-99,1,1,1,-99,1,-99,1,1,1,-99,-99,-99,1,-99,0,Excessive working hours;False promises;Physical Abuse;Psychological abuse;Restricts medical care;Restricts movement;Takes earnings;Threats;Withholds documents,1,0,0,0,-99,0,0,-99,Forced labour,1,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,0,0,Agriculture,0,-99,-99,-99,-99,-99,-99,PL,0,0,0,0,1
,2010,Case Management,Female,30--38,Adult,Adult,Adult,UA,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,1,0,0,0,-99,0,0,-99,Forced labour,1,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,0,0,Agriculture,0,-99,-99,-99,-99,-99,-99,PL,0,0,0,0,1
